Order	Clone	om	Start	End
509	RP4-756H11	7	66010055	66145099
1138	RP11-458F8	7	66335155	66401429
1941	RP4-736H5	7	67029247	67175902
2747	RP11-358M3	7	67400859	67525501
1705	RP11-156A14	7	67908149	68065977
2422	RP11-3P22	7	68613015	68778577
2534	RP11-409J21	7	71049273	71204977
493	RP4-635O5	7	71566933	71636780
47	RP11-313P13	7	72332743	72518479
3294	RP11-450O3	7	72435769	72631256
1945	RP4-771P4	7	74094869	74095662
1949	RP4-799O8	7	76352069	76523405
2736	RP11-467H10	7	76652720	76849379
4120	RP4-562A11	7	77133285	77277250
1909	RP11-538D15	7	77872924	78061759
579	RP11-343J14	7	78578062	78584094
3206	RP5-1164F5	7	78584095	78741204
343	RP5-1057M1	7	79701195	79807033
3892	RP11-575G1	7	81663291	81720377
4109	RP4-784G16	7	82519489	82662652
1491	RP11-242J14	7	83392868	83576076
2652	RP5-1093O17	7	84592772	84753258
3884	RP11-533L22	7	84891677	85060467
3573	RP4-650P9	7	85533202	85647828
2746	RP11-212B1	7	87068276	87216419
1465	CTB-1137N13	7	87095601	87224404
3209	RP5-1078A23	7	87959501	88031310
574	RP11-174I14	7	88215554	88322783
2153	RP11-174I14	7	88215554	88322783
3023	RP11-174I14	7	88215554	88322783
3197	RP5-998H4	7	88833340	88930097
876	RP11-263N12	7	89491447	89611242
861	RP11-311I10	7	90635724	90656865
2099	RP11-311I10	7	90635724	90656865
1049	RP5-1084H12	7	91122647	91241592
2650	RP5-1099C19	7	92162565	92236263
3298	RP11-455I9	7	93562412	93664809
3440	RP11-101N13	7	94477067	94589434
1831	RP11-95A10	7	95325948	95472635
508	RP5-1145A22	7	97274445	97328037
2192	RP11-380G21	7	97476620	97572175
3208	RP4-550A13	7	98867726	98947242
3565	RP4-604G5	7	99530489	99630586
584	RP11-506M12	7	99669553	99802317
3121	RP11-44M6	7	100087103	100200790
3203	RP5-1059M17	7	101189619	101335825
2739	RP11-333G13	7	101519215	101559758
2661	RP4-672O11	7	103162340	103305508
2483	RP11-148A10	7	104177030	104295170
388	RP11-22N19	7	105834791	105961393
1274	RP11-17I10	7	106041362	106088203
4295	RP11-17I10	7	106041362	106088203
1689	RP11-443I10	7	107641872	107646398
3453	RP11-5N18	7	108215231	108269213
336	RP11-238I13	7	109097412	109251621
795	RP11-10E6	7	109251622	109404921
3763	RP11-10E6	7	109251622	109404921
1549	RP11-358A10	7	110218716	110377344
3396	RP11-358A10	7	110218716	110377344
4102	RP5-905M6	7	111079598	111185843
3443	RP11-45K3	7	115186316	115312151
342	RP11-354H2	7	115956724	115983288
3617	CTB-1013N12	7	116292595	116516929
587	RP11-374M7	7	116578609	116676204
1033	RP5-866N18	7	116864746	116901545
1824	RP11-126C19	7	118200933	118352876
3773	RP11-126C19	7	118200933	118352876
4217	RP11-105B19	7	118842068	119019371
3015	RP11-376O14	7	119916723	120069999
2669	RP4-745K6	7	121192364	121322770
32	RP11-384A20	7	121584024	121651099
773	RP11-560I19	7	121803711	121980986
1467	RP11-560I19	7	121803711	121980986
1502	RP11-106F1	7	122761790	122916008
1605	RP11-106F1	7	122761790	122916008
3582	RP5-902E20	7	123805532	123924641
2195	RP11-264K23	7	123924642	123933919
2119	RP11-420H19	7	124890133	125044768
1264	RP11-24C13	7	126370318	126438544
4237	RP11-224A1	7	127320587	127442795
2461	RP11-391H5	7	127601775	127799120
281	RP11-128A6	7	128623015	128714325
1027	RP5-999D10	7	129451491	129541897
924	RP11-36B6	7	130427529	130620296
1556	RP11-329I5	7	130947843	131142366
3933	RP11-329I5	7	130947843	131142366
3683	RP11-193I17	7	131566934	131658108
1783	RP11-355K3	7	132321690	132543184
4260	RP11-355K3	7	132321690	132543184
1475	RP11-239G19	7	134208230	134371860
4233	RP11-221G19	7	134428628	134584284
4294	RP11-221G19	7	134428628	134584284
2999	RP11-371N6	7	135033979	135192277
3675	RP11-88K4	7	136613396	136766384
2045	RP11-102G17	7	136955762	137116325
263	RP11-8P6	7	137033599	137195495
2029	RP11-269N18	7	138268956	138443333
836	RP11-383F6	7	138733697	138836035
1046	RP5-1173P7	7	140745732	140874954
27	RP11-237G17	7	141265257	141333208
3578	RP5-894A10	7	141331213	141446383
520	RP11-426J23	7	0	0
3494	RP11-298A10	7	143147775	143318708
1421	RP4-721B17	7	144221430	144328024
28	RP11-374N8	7	144512467	144602584
4121	RP5-819O4	7	145296128	145420421
4116	RP4-558L10	7	146328558	146471607
1953	RP4-811H12	7	147156568	147318783
2203	RP11-302C22	7	147453337	147628448
2193	RP11-24N19	7	148678444	148752914
4113	RP4-800G7	7	148831658	148995485
3880	RP11-511P7	7	150077014	150190016
1952	RP4-548K24	7	150538821	150663698
4112	RP4-548D19	7	150902582	150938481
2742	RP11-208G20	7	151936517	152083122
1875	RP11-312C1	7	152458767	152598917
2103	RP11-312C1	7	152458767	152598917
567	RP11-317C13	7	153958594	154010532
3732	RP11-422E4	7	154119437	154270634
4189	RP11-269M19	7	154633176	154783516
3191	RP5-1015O24	7	155323218	155491635
2733	RP11-69O3	7	155500886	155653624
1958	RP5-982E9	7	156351373	156509592
4105	RP4-764O12	7	157536863	157649666
2732	RP11-452C13	7	157613279	157825565
3295	RP11-518I12	7	157856870	158060186
4077	GS-3-K23	#N/A	0	0
1917	GS-580-L5	8	0	0
3547	GS-77-L23	8	0	0
2486	RP11-338B22	8	487644	668409
3561	RP4-593A12	8	1541145	1692889
489	RP4-605G11	8	1623128	1719271
1238	RP11-336N16	8	2911177	3081475
1283	RP11-45M12	8	3912228	4079399
3961	RP11-16H11	8	4200447	4399333
2413	RP11-1K11	8	4608704	4768400
33	RP11-29A2	8	5189238	5268698
1034	RP5-991O23	8	5338612	5471869
2832	CTD-2629I16	8	6697330	6697907
3514	RP11-540E4	8	7991614	8142513
2068	RP11-211C9	8	8466875	8640311
3647	RP11-241P12	8	9751480	9921010
1156	RP11-177H2	8	10659060	10759088
1330	RP11-297N6	8	11533593	11702671
1448	RP11-589N15	8	11589971	11765719
2124	RP11-433L7	8	14233725	14416783
653	RP11-60C8	8	15234985	15401341
957	RP11-44L18	8	15513190	15655317
3644	RP11-255E13	8	16289322	16428383
1139	RP11-525O22	8	17739904	17906663
2000	RP11-809L8	8	18258683	18405806
1162	RP11-161I2	8	18403254	18600102
1361	RP11-529P14	8	21700532	21816649
863	RP11-177H13	8	23051365	23230686
777	RP11-561E1	8	24329216	24413507
2997	RP11-395I14	8	25103786	25284183
833	RP11-138J2	8	27221329	27248640
3388	RP11-356F24	8	28376400	28575669
3705	RP11-356F24	8	28376400	28575669
1473	RP11-263C6	8	28871850	29038639
299	RP11-366G13	8	29698950	29887372
4033	RP11-293D9	8	30803739	30870950
1184	RP11-473A17	8	30826163	31006260
3879	RP11-363L24	8	31006261	31123515
1738	RP11-301H15	8	32410464	32595742
3973	RP11-11N9	8	32735898	32909088
573	RP11-75P13	8	34168222	34335470
4103	RP1-144M5	8	34364374	34541262
1943	RP1-155L11	8	35115442	35224432
3889	RP11-98I12	8	36243484	36397499
1535	RP11-197P20	8	37085323	37252083
3762	RP11-197P20	8	37085323	37252083
3927	RP11-350N15	8	38239690	38369842
3439	RP11-44K6	8	39717443	39866450
974	RP11-51K12	8	40381909	40530097
25	RP11-15G16	8	41168252	41305432
1951	RP1-198M21	8	41397712	41497886
3882	RP11-231D20	8	42036223	42214560
1686	RP11-503E24	8	42384567	42555146
2831	CTD-2115H11	8	43196654	43319558
3403	RP11-350F16	8	47697438	47863042
2989	RP11-137L15	8	48524281	48674190
1186	RP11-167E7	8	48573776	48751813
1691	RP11-567J20	8	49366140	49523367
2544	RP11-22C8	8	49775234	49935508
2458	RP11-401N18	8	50719585	50840384
2586	RP11-46G17	8	51321384	51502226
1293	RP11-11C20	8	52623499	52757985
1531	RP11-197I11	8	52973282	53012467
3860	RP11-182E14	8	53775802	53943050
97	RP11-53M11	8	55351238	55504627
1180	RP11-446E9	8	56850149	56967205
2442	RP11-140I16	8	57048968	57191069
3938	RP11-342K10	8	57781996	57934710
3452	RP11-114M5	8	59290180	59457164
1567	RP11-414L17	8	61513369	61688631
3072	RP11-35A5	8	61667032	61848473
4104	RP3-491L6	8	61756074	61831221
2492	RP11-227F6	8	62248604	62410247
431	RP11-26L21	8	63057418	63199031
977	RP11-45K10	8	64303388	64488624
2975	RP11-115G12	8	65306195	65388716
581	RP11-89A16	8	65847156	66029520
1959	RP1-252K6	8	65875476	66014234
2463	RP11-366K18	8	67016421	67138141
3742	RP11-446H10	8	68046512	68201322
3415	RP11-21C5	8	69288647	69454415
3454	RP11-21C17	8	70060156	70216387
261	RP11-2B15	8	72473407	72605112
1767	RP11-351E7	8	73336262	73514966
1879	RP11-313C15	8	73559537	73748291
1515	RP11-88N8	8	75410898	75560391
2418	RP11-3N13	8	75687775	75863517
2067	RP11-202L1	8	77071720	77232101
2598	RP11-48D4	8	77773889	77866827
800	RP11-12L20	8	78767039	78899484
4052	RP11-523D2	8	79470539	79640351
959	RP11-27N21	8	80574211	80731248
2594	RP11-48B3	8	81375894	81486296
102	RP11-62E9	8	81741777	81933134
3068	RP11-34M16	8	82477483	82605875
3138	RP11-51M18	8	84259117	84387524
2444	RP11-120I21	8	84974145	85156522
2501	RP11-298P6	8	87541512	87747327
4247	RP11-298P6	8	87541512	87747327
1681	RP11-433O22	8	89148938	89331818
2656	RP5-1098O20	8	90878218	90997779
338	RP11-353D5	8	92355928	92484240
254	RP11-3J21	8	93091195	93239196
874	RP11-388K12	8	94145113	94355120
1489	RP11-266D22	8	95266614	95439358
4028	RP11-320N21	8	96012363	96108871
246	RP11-3D19	8	97703925	97875225
3428	RP11-24H3	8	99146361	99297198
2963	RP11-10G10	8	101209851	101362572
1259	RP11-21E8	8	102226671	102407037
3011	RP11-373L22	8	102475623	102640856
1161	RP11-150P21	8	103733091	103890486
4027	RP11-310H18	8	104372157	104530991
3872	RP11-188I6	8	104806562	104945966
2453	RP11-132E3	8	105148865	105333323
1539	RP11-200A13	8	105969849	106131387
2276	RP11-79F7	8	107751315	107904070
1810	RP11-20P9	8	107937744	108097986
819	RP11-115M13	8	108910908	109068178
2115	RP11-419L20	8	110392143	110543376
4037	RP11-294M6	8	111671155	111840858
2451	RP11-114O8	8	112118736	112196992
1374	RP11-544H16	8	112496879	112614786
248	RP11-11A18	8	113423604	113590742
1472	RP11-252H14	8	114359722	114505288
801	RP11-2K18	8	115691138	115846095
3307	RP11-536K17	8	117310612	117415021
654	RP11-67N21	8	118227903	118398544
555	RP11-494N20	8	118504029	118668564
2803	RP11-72M5	8	119729121	119891997
2979	RP11-115M9	8	122674538	122824451
3957	RP11-16G11	8	122724076	122806814
2677	CTB49g22	8	0	0
3657	RP11-96B2	8	123469486	123628816
3871	RP11-174I12	8	124481797	124649253
1369	RP11-532M24	8	125564272	125771340
2723	RP11-495D4	8	126530004	126729671
3127	RP11-28I2	8	127494432	127695129
312	RP11-382A18	8	128244486	128421245
3044	RP1-80K22	8	128666455	128815588
258	RP11-3O20	8	130311277	130389143
1595	RP11-3O20	8	130311277	130389143
3414	RP11-17E16	8	130493264	130508884
2942	RP11-4C17	8	132405342	132568950
2799	RP11-71N3	8	133087589	133248852
886	RP6-98A24	8	134056314	134185861
2441	RP11-127J8	8	134802426	134978297
330	RP11-343P9	8	136401173	136584239
1703	RP11-172M18	8	139238179	139384083
1912	RP11-526P7	8	140216237	140374503
1295	RP11-65A5	8	141362231	141482636
315	RP11-370K2	8	142550918	142721376
576	RP11-472K18	8	0	0
500	RP5-1118A7	8	144332829	144455914
2743	RP11-349C2	8	145612007	145808981
1387	GS-261-I1	8	0	0
4081	GS-489-D14	8	0	0
3551	RG-41-L13	9	0	0
1921	GS-43-N6	9	0	0
992	RP11-147I11	9	1001053	1111150
991	RP11-48M17	9	2146330	2306367
997	RP11-320E16	9	2593689	2668649
3595	RP11-509J21	9	3543196	3706642
3144	RP11-125K10	9	4829656	5001841
1435	RP11-509D8	9	5001742	5018809
2621	RP11-218I7	9	6003678	6072142
456	RP11-106A1	9	6609727	6669690
979	RP11-29B9	9	7914421	8066890
445	RP11-175E13	9	8408602	8500985
1439	RP11-527D15	9	9667591	9833759
447	RP11-19G1	9	10009831	10104473
2615	RP11-23D5	9	11237455	11313482
442	RP11-352F21	9	11399654	11598151
3162	RP11-446F13	9	12291538	12356848
449	RP11-187K14	9	12882920	12962270
3142	RP11-413D24	9	13739563	13922972
462	RP11-408A13	9	14510602	14596756
3587	RP11-490C5	9	15308239	15409992
460	RP11-109M15	9	16181750	16335494
984	RP11-132E11	9	17005146	17148368
980	RP11-123J20	9	17943998	18023852
1431	RP11-503K16	9	18589960	18753122
3599	RP11-513M16	9	19320506	19433218
2607	RP11-15P13	9	20182502	20361132
3140	RP11-113D19	9	21006401	21168465
3156	RP11-149I2	9	21909259	22010413
443	RP11-11J1	9	22489496	22589721
3591	RP11-495L19	9	23471740	23567472
3147	RP11-33K8	9	24100706	24253453
3583	RP11-468C2	9	24947707	25079411
987	RP11-33G16	9	25700183	25863240
2599	RP11-5P15	9	26526496	26691794
459	RP11-27J8	9	27459441	27600267
451	RP11-20P5	9	28050167	28214457
3141	RP11-264J11	9	28680842	28765649
3151	RP11-48L13	9	29577030	29649069
532	RP11-630H9	9	30414961	30545678
516	RP11-402B2	9	31609160	31774898
1055	RP11-205M20	9	32462045	32617629
1071	RP11-326F20	9	33096353	33257752
3215	RP11-195F19	9	34644468	34830900
2687	RP11-112J3	9	35680117	35875495
511	RP11-8N6	9	36642473	36784305
2676	RP11-397D12	9	37273640	37465975
2671	RP11-3J10	9	37757915	37945186
527	RP11-113O24	9	38273089	38437296
3231	RP11-290L7	9	38993970	39187643
512	RP11-395E19	9	40655668	40784565
2675	RP11-15E1	9	42900133	43019828
2688	RP11-475I24	9	44305624	44508514
1067	RP11-268E1	9	45953107	46119281
3219	RP11-211N8	9	46790316	46931555
515	RP11-38P6	9	67516297	67603122
985	RP11-274B18	9	71128848	71298840
981	RP11-265B8	9	71566181	71737561
2620	RP11-109D9	9	72257747	72447023
988	RP11-141J10	9	73298964	73447796
4131	RP11-563H8	9	74084982	74235752
990	RP11-429L21	9	75091849	75211226
440	RP11-71A24	9	75618720	75787821
2622	RP11-401G5	9	76394515	76567280
441	RP11-174B4	9	77312542	77507831
3159	RP11-66O21	9	78209855	78318885
986	RP11-422N19	9	78921841	79023977
1427	RP11-490H9	9	79671908	79738876
3161	RP11-336N8	9	80740374	80906745
2605	RP11-174K23	9	81305254	81486732
446	RP11-362L2	9	82235332	82257009
450	RP11-384P5	9	82988734	83125701
999	RP11-66D1	9	83761919	83874949
3154	RP11-432M2	9	84841064	84956501
4123	RP11-541F16	9	85477814	85593185
3158	RP11-439A18	9	86101083	86185714
995	RP11-59M22	9	86990705	87147660
2601	RP11-172F7	9	87884768	88058791
3153	RP11-280P22	9	88751796	88801016
3149	RP11-276H19	9	89597566	89750857
3736	RP11-423O13	9	89693634	89868691
1189	RP11-40C6	9	90065781	90185591
1726	RP11-249H20	9	90183592	90256495
1717	RP11-65B23	9	90254741	90424980
2602	RP11-345K9	9	90722208	90793961
2609	RP11-176L21	9	91469379	91569889
2603	RP11-8B23	9	92678797	92717074
1967	RP11-555F9	9	93146080	93322501
998	RP11-440G5	9	94130889	94301786
2611	RP11-19J3	9	95242072	95409805
3143	RP11-30L4	9	96208745	96379589
3945	RP11-333I7	9	97336045	97511334
989	RP11-279I21	9	97453647	97576206
3899	RP11-435O5	9	98135491	98323134
3160	RP11-160D19	9	98408055	98408697
461	RP11-240L7	9	98980690	99150336
455	RP11-23J9	9	100041024	100206455
2619	RP11-23B15	9	100543999	100704794
452	RP11-92C4	9	101564696	101714625
1194	RP11-192E23	9	101714526	101849490
1725	RP11-96L7	9	101849491	101955622
4127	RP11-547C13	9	102191311	102334749
457	RP11-208F1	9	103057040	103098189
2608	RP11-80H12	9	103709080	103876127
1001	RP11-342F21	9	105190674	105350937
3157	RP11-318L4	9	106317536	106339433
871	RP11-185E13	9	106544018	106714540
983	RP11-31J20	9	107545572	107675179
993	RP11-287A8	9	108144176	108282927
1443	RP11-540H22	9	109168341	109356078
994	RP11-438P9	9	110277707	110477307
458	RP11-400A24	9	111205075	111388616
454	RP11-388N6	9	112178807	112187409
1423	RP11-470J20	9	112923500	112999967
2613	RP11-202G18	9	113875949	114052637
1971	RP11-570D4	9	114651451	114741760
2612	RP11-88M9	9	115512369	115609725
3603	RP11-534I8	9	116581929	116766230
444	RP11-78H18	9	117567550	117726266
3340	RP11-445L6	9	117899996	118083099
4166	RP11-445L6	9	117899996	118083099
4162	RP11-382H18	9	118081100	118125005
2002	RP11-404K23	9	118208900	118393021
3155	RP11-58C3	9	118927053	119041507
2600	RP11-67K19	9	119328577	119484042
2614	RP11-388N2	9	120215263	120254825
1002	RP11-451E16	9	121065034	121153953
3360	RP11-574M5	9	121900127	121991995
3139	RP11-28O4	9	121991896	122144261
2606	RP11-360A18	9	122696326	122801393
1000	RP11-165P4	9	123842896	123989924
3348	RP11-477J21	9	123989825	124098754
3150	RP11-429D3	9	124611816	124784877
3148	RP11-137O6	9	125805114	125818773
3146	RP11-417B4	9	126412293	126609347
2616	RP11-101K10	9	127088100	127250938
3145	RP11-269P11	9	128192290	128287686
2617	RP11-205K6	9	129270016	129314270
2610	RP11-373J8	9	130329856	130350966
1963	RP11-545E17	9	131461694	131628357
453	RP11-202H3	9	132856973	132892849
4154	RP11-57C19	9	133480545	133654007
1721	RP11-83J21	9	133652008	133828473
3152	RP11-143H20	9	133917081	133967250
439	RP11-5N16	9	134992187	135087298
1734	RP11-295G24	9	135631539	135830651
996	RP11-153P4	9	136541741	136660411
2618	RP11-399H11	9	137972349	138193621
448	RP11-83N9	9	138981972	139136889
982	RP11-417A4	9	140403363	140596152
1391	GS-135-I17	9	0	0
4085	GS-112-N13	9	0	0
1925	GS-306-F7	#N/A	0	0
3555	GS-23-B11	#N/A	0	0
2349	RP11-29A19	10	1216024	1380764
2691	RP11-118K6	10	3045538	3143935
2346	RP11-154P11	10	4336650	4427149
731	RP11-336A10	10	5637107	5804780
711	RP11-298K24	10	6270708	6339820
4020	RP4-542G16	10	7261136	7290280
1006	GS1-756B1	10	8195875	8306519
4016	RP1-249K20	10	9059712	9158079
2890	RP11-189M8	10	10024786	10082099
1728	RP11-566K1	10	10790781	10980028
1856	RP1-251M9	10	10943498	11054449
732	RP11-401F24	10	11765213	11971799
2638	RP11-730A19	10	13018473	13214675
187	RP11-275E20	10	14281735	14474313
2329	RP11-2K17	10	14941628	15036590
189	RP11-37P5	10	16054693	16156793
2332	RP11-337F21	10	16966935	17070122
181	RP11-16O1	10	17775718	17881746
2884	RP11-383B4	10	18802302	18926872
726	RP11-188P8	10	20022995	20118996
172	RP11-337N19	10	20569164	20688718
2874	RP11-165O3	10	21342223	21455258
170	RP11-108B14	10	22359346	22535922
2880	RP11-379L21	10	23083763	23277767
190	RP11-162E8	10	24156686	24301435
2342	RP11-129O7	10	25100954	25231600
715	RP11-307B23	10	25931690	26092561
178	RP11-128B16	10	26757306	26901971
2646	RP13-355A21	10	27895279	28101728
1005	RP11-478H13	10	28990090	29105345
171	RP11-207K8	10	29803127	29974926
2337	RP11-14C22	10	30885747	31058525
3165	RP11-472N13	10	31809323	32001146
1009	RP11-479G22	10	33134815	33330791
3173	RP11-505N10	10	33774445	33778444
3974	RP11-22G4	10	34431744	34598990
486	RP13-404M3	10	34606214	34710570
469	RP11-425A6	10	35798756	35964762
179	RP11-254A5	10	36932902	37104249
3170	CTB-164I22	10	37653669	37713606
3166	RP13-445N5	10	38561688	38772569
2338	RP11-124O11	10	43340856	43499190
2869	RP11-38B21	10	44544782	44704283
481	RP11-432I13	10	45668681	45837153
1017	RP11-534N5	10	46222334	46256854
191	RP11-292F22	10	47529170	47689665
1024	RP11-463P17	10	48277408	48481919
2333	RP11-13E1	10	49299274	49451533
1021	RP11-541M12	10	49560236	49767144
3177	RP11-532F4	10	52481511	52658330
713	RP11-47O13	10	53309747	53399428
1025	RP11-556E13	10	54242328	54431578
3185	RP11-548F5	10	55128018	55268950
2879	RP11-313B15	10	55925984	56129242
2641	RP11-430K23	10	57039818	57212184
2886	RP11-183D3	10	57884192	57998802
2876	RP11-371O16	10	59335941	59571657
721	RP11-79I23	10	60425344	60600667
2352	RP11-357A18	10	61143479	61306630
718	RP11-166B18	10	62232191	62399016
482	RP11-809M12	10	63196147	63326096
173	RP11-13A2	10	64150043	64285337
722	RP11-176H12	10	66039948	66229753
186	RP11-161L14	10	67141662	67278574
3174	RP11-210G22	10	67730039	67909273
2642	RP11-778O10	10	67907273	67975671
2637	RP11-428N21	10	68468618	68620764
2871	RP11-297N15	10	69771091	69931748
2883	RP11-314J18	10	70618195	70787562
712	RP11-367H5	10	71817215	72002091
2877	RP11-58O1	10	72975807	73098094
2891	RP11-326F3	10	74251506	74259192
2340	RP11-345K20	10	75148631	75225315
1013	RP11-506B4	10	76055461	76226294
728	RP11-399K21	10	77024918	77212558
727	RP11-325D15	10	78211135	78340377
1010	RP11-328K22	10	79017179	79113390
2630	RP11-619F23	10	79111391	79163929
725	RP11-90J7	10	80017944	80122538
2626	RP11-574P20	10	80910490	80954361
709	RP11-40F6	10	81925892	82006375
185	RP11-20E23	10	82489179	82658730
1860	RP4-684F13	10	83529984	83647213
729	RP11-95M17	10	84434533	84587780
2335	RP11-219F10	10	85613814	85718525
465	RP11-470J18	10	86331593	86400159
2334	RP11-113E21	10	87222558	87323000
2888	RP11-396M20	10	88064903	88232682
714	RP11-165M8	10	89541936	89606977
1723	RP11-380G5	10	89606978	89808514
478	RP11-765C10	10	89806514	89849531
2252	RP11-765c10	10	89806514	89849531
2875	RP11-304I5	10	90564968	90608423
3887	RP11-399O19	10	90606439	90793751
2885	RP11-80H5	10	91325284	91473679
177	RP11-15K3	10	92120587	92186645
2889	RP11-92H8	10	92936811	93144245
2344	RP11-348J12	10	94810136	94842272
2350	RP11-162K11	10	95852642	95896395
710	RP11-164I17	10	97232409	97328089
2339	RP11-248J23	10	97677198	97790409
2331	RP11-196N24	10	98429178	98535683
2345	RP11-19C6	10	99630306	99791540
2634	RP11-704L16	10	100951243	101074724
2351	RP11-287G8	10	101711724	101847655
2887	RP11-324L3	10	102905119	102995110
1730	RP11-264H19	10	103149023	103292100
3356	RP11-529I10	10	103290101	103396606
716	RP11-373N18	10	105876290	105931016
2878	RP11-165P9	10	106799671	106837529
466	RP11-596L14	10	107751540	107822764
470	RP11-699H2	10	108497800	108584838
3169	RP11-478K18	10	109300767	109438302
2870	RP11-163F15	10	110253445	110350541
2347	RP11-271I13	10	111507664	111549098
2872	RP11-364E8	10	112433859	112508382
720	RP11-381K7	10	112997350	113146947
2633	RP11-426E5	10	113870110	114066766
188	RP11-357H24	10	114884405	115068219
2629	RP11-411P18	10	115843966	116004386
2336	RP11-338L11	10	116784296	116981229
2330	RP11-96N16	10	117806874	117972993
169	RP11-5G18	10	118770719	118863827
2348	RP11-355F22	10	119505420	119634614
473	RP11-427L15	10	120429980	120495869
192	RP11-359E7	10	121555729	121587837
723	RP11-323P17	10	122477440	122636389
717	RP11-62L18	10	123224101	123398498
3353	RP11-45D20	10	123343390	123418494
2645	RP11-436O19	10	124167662	124278664
176	RP11-338O1	10	125067763	125269159
175	RP13-238F13	10	126017450	126200404
2983	RP11-115N19	10	126615964	126770598
182	RP11-151A10	10	126770598	126965028
2341	RP11-16P8	10	128190760	128278604
724	RP11-384P18	10	128908525	129076897
183	RP11-264E18	10	130043096	130205139
2882	RP11-168C9	10	130955710	131107890
2892	RP11-400F15	10	132033451	132080527
719	RP11-314D6	10	132561042	132745369
2873	RP11-45A17	10	133779578	133928468
174	RP11-122K13	10	135105992	135222302
1931	GS-261-B16	#N/A	0	0
4089	GS-137-E24	#N/A	0	0
1929	GS-908-H22	#N/A	0	0
4098	GS-44-H18	#N/A	0	0
3352	RP11-496I9	11	541284	645941
2941	RP11-2B17	11	1730617	1731137
333	RP11-295K3	11	1716086	1828572
904	RP3-416J11	11	2104785	2183749
1733	RP11-113A6	11	2304992	2474221
1798	RP11-19N21	11	2789044	2963612
3341	RP11-19N21	11	2789044	2963612
2440	RP11-120E20	11	3617319	3801425
4269	RP11-438N5	11	3897604	4049209
1343	RP11-309J20	11	4869844	4939102
3948	RP11-364G22	11	5797104	5970717
4199	RP11-89D4	11	7293307	7445470
300	RP11-379P15	11	8188058	8411799
1169	RP11-152H18	11	8678381	8839121
4171	RP11-243M7	11	9709739	9710446
3405	RP11-327O2	11	10332863	10497425
3692	RP11-206L19	11	11725017	11871775
3134	RP11-51B23	11	12411971	12587194
544	RP11-502G22	11	13963464	14122075
255	RP11-7O20	11	14873971	15041408
915	RP11-13J19	11	15822419	15984096
262	RP11-4B7	11	16670341	16817513
4149	CTC-1277H1	11	17555694	17652409
3688	RP11-206C1	11	18138630	18334695
556	RP11-504G3	11	18588926	18658930
2407	RP11-6K5	11	20250001	20409808
288	RP11-121C18	11	21609759	21790507
908	RP11-34N19	11	22435426	22573563
639	RP11-72C9	11	24406331	24595402
4198	RP11-108G3	11	25502256	25650155
2116	RP11-430L3	11	26244737	26446410
3522	RP11-541L7	11	27267234	27414681
572	RP11-466I1	11	29123747	29296612
3566	RP5-859D17	11	29483049	29524124
43	RP11-302O8	11	30605866	30787139
3570	RP5-874H1	11	30732563	30828629
1047	RP5-1083G3	11	31846432	31944845
2725	RP11-48O9	11	32935968	33081232
3579	RP1-85M6	11	33020396	33164524
1404	RP1-316D7	11	33544218	33639053
4231	RP11-202M19	11	34028917	34047738
2197	RP11-31I23	11	34978920	34979671
2513	RP4-607I7	11	35033455	35183988
892	RP1-136N16	11	35183888	35189841
1415	RP1-68D18	11	35189741	35373423
2740	RP11-472K20	11	35741995	35810611
2206	RP11-115P8	11	35700895	35854383
1523	RP11-194C13	11	36713722	36895955
1225	RP11-324K6	11	37717135	37823351
2541	RP11-277K23	11	38601869	38717323
3499	RP11-307P14	11	40228398	40422945
4225	RP11-220C23	11	40972099	41120645
3311	RP11-538D20	11	41878925	42061452
2038	RP11-108L12	11	42907476	43064381
103	RP11-70A24	11	44197762	44369591
3877	RP11-58K22	11	44465099	44657490
2952	RP11-12C11	11	44922590	45089586
3854	RP11-164L18	11	46259653	46426433
2181	RP11-465I24	11	47907764	48090538
1526	RP11-227P3	11	50056424	50121284
2134	RP11-227P3	11	50056424	50121284
2683	RP11-100E23	11	51438293	51594205
289	RP11-131J4	11	55082728	55251029
2959	RP11-10E21	11	55420096	55594430
1517	RP11-100N3	11	56481672	56641043
2947	RP11-9A4	11	57110691	57298102
3000	RP11-384C21	11	59145350	59325858
3411	RP11-21B14	11	59752308	59940561
4307	RP11-21B14	11	59752308	59940561
3489	RP11-286N22	11	61095285	61304856
3190	RP3-466A11	11	61638392	61638980
335	RP11-163K24	11	62514295	62515049
332	RP11-231P15	11	62473381	62647249
3744	RP11-424O11	11	63787181	63964600
2986	RP11-147G6	11	64086472	64250509
3013	RP11-399J13	11	64807407	64995340
2833	CTB-184C17	11	64869861	64962153
828	RP11-125K7	11	65559893	65722363
290	RP11-142G8	11	66120339	66278805
832	RP11-126P21	11	67084615	67116038
2726	RP11-138N3	11	67639038	67859490
766	RP11-569N5	11	68315743	68522009
3839	RP11-554A11	11	68752975	68944872
4160	RP11-804L21	11	0	0
3419	RP11-21D20	11	70558975	70713757
3612	RP11-598K3	11	70629039	70795221
1899	RP11-512I24	11	70918946	71088948
2584	RP11-31L22	11	72315006	72493121
2040	RP11-93M11	11	72832142	72875343
2136	RP11-28L18	11	73999318	74170974
3131	RP11-28L18	11	73999318	74170974
3874	RP11-167F22	11	74028417	74189898
4061	RP11-535A19	11	75500274	75587581
