Order	Clone	om	Start	End
1941	RP4-736H5	7	67564260	67710915
2747	RP11-358M3	7	67935872	68060514
1705	RP11-156A14	7	68443162	68600990
2422	RP11-3P22	7	69148028	69313591
2534	RP11-409J21	7	71584288	71739992
493	RP4-635O5	7	72101948	72171795
47	RP11-313P13	7	72862179	73104177
3294	RP11-450O3	7	72965238	73217220
1945	RP4-771P4	7	74680534	74681327
1949	RP4-799O8	7	76722752	76894088
2736	RP11-467H10	7	77023403	77220062
4120	RP4-562A11	7	77503968	77647933
1909	RP11-538D15	7	78243607	78432442
579	RP11-343J14	7	78948746	78954778
3206	RP5-1164F5	7	78954779	79111888
343	RP5-1057M1	7	80071879	80177717
3892	RP11-575G1	7	82033975	82091061
4109	RP4-784G16	7	82890173	83033336
1491	RP11-242J14	7	83763552	83946760
2652	RP5-1093O17	7	84963456	85123942
3884	RP11-533L22	7	85262361	85431151
3573	RP4-650P9	7	85903886	86018512
2746	RP11-212B1	7	87438960	87587103
1465	CTB-1137N13	7	87466285	87595088
3209	RP5-1078A23	7	88330186	88401995
574	RP11-174I14	7	88586239	88693469
2153	RP11-174I14	7	88586239	88693469
3023	RP11-174I14	7	88586239	88693469
3197	RP5-998H4	7	89204026	89300783
876	RP11-263N12	7	89862133	89981928
861	RP11-311I10	7	91006409	91027550
2099	RP11-311I10	7	91006409	91027550
1049	RP5-1084H12	7	91493332	91612277
2650	RP5-1099C19	7	92533251	92606949
3298	RP11-455I9	7	93933100	94035497
3440	RP11-101N13	7	94847755	94960122
1831	RP11-95A10	7	95696636	95843323
508	RP5-1145A22	7	97645133	97698725
2192	RP11-380G21	7	97847308	97942863
3208	RP4-550A13	7	99270103	99349619
3565	RP4-604G5	7	99932866	100032963
584	RP11-506M12	7	100071930	100204694
3121	RP11-44M6	7	100489480	100603167
3203	RP5-1059M17	7	101546338	101692545
2739	RP11-333G13	7	101875935	101916478
2661	RP4-672O11	7	103521893	103665061
2483	RP11-148A10	7	104536583	104654723
388	RP11-22N19	7	106194345	106320947
1274	RP11-17I10	7	106400916	106447757
4295	RP11-17I10	7	106400916	106447757
1689	RP11-443I10	7	108001427	108005953
3453	RP11-5N18	7	108574787	108628769
336	RP11-238I13	7	109457355	109611564
795	RP11-10E6	7	109611565	109764864
3763	RP11-10E6	7	109611565	109764864
1549	RP11-358A10	7	110578659	110737288
3396	RP11-358A10	7	110578659	110737288
4102	RP5-905M6	7	111439542	111545787
3443	RP11-45K3	7	115546262	115672097
342	RP11-354H2	7	116316670	116343234
3617	CTB-1013N12	7	116652541	116876875
587	RP11-374M7	7	116938555	117036150
1033	RP5-866N18	7	117224692	117261491
1824	RP11-126C19	7	118560879	118712822
3773	RP11-126C19	7	118560879	118712822
4217	RP11-105B19	7	119202014	119379317
3015	RP11-376O14	7	120276669	120429945
2669	RP4-745K6	7	121552310	121682716
32	RP11-384A20	7	121943970	122011045
773	RP11-560I19	7	122163657	122340932
1467	RP11-560I19	7	122163657	122340932
1502	RP11-106F1	7	123121736	123275954
1605	RP11-106F1	7	123121736	123275954
3582	RP5-902E20	7	124165478	124284587
2195	RP11-264K23	7	124284588	124293865
2119	RP11-420H19	7	125250079	125404714
1264	RP11-24C13	7	126730264	126798490
4237	RP11-224A1	7	127680533	127802741
2461	RP11-391H5	7	127961722	128159068
281	RP11-128A6	7	128982961	129074271
1027	RP5-999D10	7	129811651	129902057
924	RP11-36B6	7	130742770	130935537
1556	RP11-329I5	7	131263084	131457607
3933	RP11-329I5	7	131263084	131457607
3683	RP11-193I17	7	131882175	131973349
1783	RP11-355K3	7	132636931	132858424
4260	RP11-355K3	7	132636931	132858424
1475	RP11-239G19	7	134523478	134687108
4233	RP11-221G19	7	134743877	134899533
4294	RP11-221G19	7	134743877	134899533
2999	RP11-371N6	7	135349227	135507529
3675	RP11-88K4	7	136928649	137081637
2045	RP11-102G17	7	137271015	137431579
263	RP11-8P6	7	137348853	137510749
2029	RP11-269N18	7	138584211	138758588
836	RP11-383F6	7	139048951	139151289
1046	RP5-1173P7	7	141045932	141175154
27	RP11-237G17	7	141565457	141633408
3578	RP5-894A10	7	141631413	141746583
520	RP11-426J23	7	0	0
3494	RP11-298A10	7	143450682	143621615
1421	RP4-721B17	7	144524337	144630931
28	RP11-374N8	7	144815374	144905491
4121	RP5-819O4	7	145599035	145723328
4116	RP4-558L10	7	146631466	146774515
1953	RP4-811H12	7	147459476	147621691
2203	RP11-302C22	7	147756245	147931356
2193	RP11-24N19	7	148981352	149055822
4113	RP4-800G7	7	149134566	149298394
3880	RP11-511P7	7	150379925	150492928
1952	RP4-548K24	7	150841733	150966610
4112	RP4-548D19	7	151205496	151241395
2742	RP11-208G20	7	152239432	152386037
1875	RP11-312C1	7	152761682	152901832
2103	RP11-312C1	7	152761682	152901832
567	RP11-317C13	7	154261509	154313447
3732	RP11-422E4	7	154422352	154573549
4189	RP11-269M19	7	154841466	154991806
3191	RP5-1015O24	7	155530523	155698941
2733	RP11-69O3	7	155708192	155860930
1958	RP5-982E9	7	156558679	156716898
4105	RP4-764O12	7	157744171	157856974
2732	RP11-452C13	7	157820587	158032873
3295	RP11-518I12	7	158064178	158267494
4077	GS-3-K23	7	0	0
1917	GS-580-L5	8	0	0
3547	GS-77-L23	8	0	0
2486	RP11-338B22	8	537644	718409
3561	RP4-593A12	8	1592979	1744723
489	RP4-605G11	8	1674962	1771105
1238	RP11-336N16	8	3053655	3223953
1283	RP11-45M12	8	4054706	4221877
3961	RP11-16H11	8	4342925	4541811
2413	RP11-1K11	8	4751182	4910878
33	RP11-29A2	8	5331716	5411176
1034	RP5-991O23	8	5481090	5614347
2832	CTD-2629I16	8	6839808	6840385
3514	RP11-540E4	8	8134092	8284991
2068	RP11-211C9	8	8609365	8782801
3647	RP11-241P12	8	9893970	10063500
1156	RP11-177H2	8	10801550	10901578
1330	RP11-297N6	8	11676084	11845162
1448	RP11-589N15	8	11732462	11908210
2124	RP11-433L7	8	14376216	14559274
653	RP11-60C8	8	15377476	15543832
957	RP11-44L18	8	15655681	15797808
3644	RP11-255E13	8	16431813	16570874
1139	RP11-525O22	8	17882395	18049154
2000	RP11-809L8	8	18401173	18548296
1162	RP11-161I2	8	18545744	18742592
1361	RP11-529P14	8	21843020	21959138
863	RP11-177H13	8	23193852	23373173
777	RP11-561E1	8	24471703	24555994
2997	RP11-395I14	8	25246270	25426667
833	RP11-138J2	8	27363812	27391123
3388	RP11-356F24	8	28518883	28718152
3705	RP11-356F24	8	28518883	28718152
1473	RP11-263C6	8	29014333	29181122
299	RP11-366G13	8	29841434	30029856
4033	RP11-293D9	8	30946223	31013434
1184	RP11-473A17	8	30968647	31148744
3879	RP11-363L24	8	31148745	31265999
1738	RP11-301H15	8	32552946	32738224
3973	RP11-11N9	8	32878380	33051570
573	RP11-75P13	8	34310704	34477952
4103	RP1-144M5	8	34506856	34683744
1943	RP1-155L11	8	35257924	35366914
3889	RP11-98I12	8	36385966	36539981
1535	RP11-197P20	8	37227805	37394565
3762	RP11-197P20	8	37227805	37394565
3927	RP11-350N15	8	38382172	38512324
3439	RP11-44K6	8	39859924	40008931
974	RP11-51K12	8	40524390	40672578
25	RP11-15G16	8	41310733	41447913
1951	RP1-198M21	8	41540193	41640367
3882	RP11-231D20	8	42178705	42357042
1686	RP11-503E24	8	42529424	42700003
2831	CTD-2115H11	8	43341511	43464415
3403	RP11-350F16	8	46785816	46951420
2989	RP11-137L15	8	47611719	47761628
1186	RP11-167E7	8	47661214	47839252
1691	RP11-567J20	8	48453580	48610807
2544	RP11-22C8	8	48862675	49022949
2458	RP11-401N18	8	49807025	49927824
2586	RP11-46G17	8	50408824	50589666
1293	RP11-11C20	8	51710939	51845425
1531	RP11-197I11	8	52060722	52099907
3860	RP11-182E14	8	52863242	53030490
97	RP11-53M11	8	54438678	54592067
1180	RP11-446E9	8	55937590	56054646
2442	RP11-140I16	8	56136409	56278510
3938	RP11-342K10	8	56869437	57022151
3452	RP11-114M5	8	58377621	58544605
1567	RP11-414L17	8	60600810	60776072
3072	RP11-35A5	8	60754473	60935914
4104	RP3-491L6	8	60843515	60918662
2492	RP11-227F6	8	61336045	61497688
431	RP11-26L21	8	62144859	62286472
977	RP11-45K10	8	63390830	63576066
2975	RP11-115G12	8	64393638	64476159
581	RP11-89A16	8	64934921	65117285
1959	RP1-252K6	8	64963241	65101999
2463	RP11-366K18	8	66104186	66225906
3742	RP11-446H10	8	67134277	67289087
3415	RP11-21C5	8	68376412	68542180
3454	RP11-21C17	8	69147921	69304152
261	RP11-2B15	8	71561172	71692877
1767	RP11-351E7	8	72424027	72602731
1879	RP11-313C15	8	72647302	72836056
1515	RP11-88N8	8	74498663	74648156
2418	RP11-3N13	8	74775540	74951282
2067	RP11-202L1	8	76159485	76319866
2598	RP11-48D4	8	76861653	76954591
800	RP11-12L20	8	77854804	77987249
4052	RP11-523D2	8	78558304	78728116
959	RP11-27N21	8	79661976	79819013
2594	RP11-48B3	8	80463659	80574061
102	RP11-62E9	8	80829542	81020899
3068	RP11-34M16	8	81565248	81693640
3138	RP11-51M18	8	83346882	83475289
2444	RP11-120I21	8	84061910	84244287
2501	RP11-298P6	8	86529284	86735099
4247	RP11-298P6	8	86529284	86735099
1681	RP11-433O22	8	88136709	88319589
2656	RP5-1098O20	8	89865990	89985551
338	RP11-353D5	8	91343700	91472012
254	RP11-3J21	8	92078967	92226968
874	RP11-388K12	8	93132884	93342892
1489	RP11-266D22	8	94254386	94427130
4028	RP11-320N21	8	95000135	95096643
246	RP11-3D19	8	96691697	96862997
3428	RP11-24H3	8	98134133	98284970
2963	RP11-10G10	8	100197623	100350344
1259	RP11-21E8	8	101214443	101394809
3011	RP11-373L22	8	101463395	101628628
1161	RP11-150P21	8	102720863	102878258
4027	RP11-310H18	8	103359929	103518763
3872	RP11-188I6	8	103794334	103933738
2453	RP11-132E3	8	104136637	104321095
1539	RP11-200A13	8	104957621	105119159
2276	RP11-79F7	8	106739087	106891842
1810	RP11-20P9	8	106925516	107085758
819	RP11-115M13	8	107898680	108055950
2115	RP11-419L20	8	109379914	109531147
4037	RP11-294M6	8	110658926	110828629
2451	RP11-114O8	8	111106507	111184763
1374	RP11-544H16	8	111484650	111602557
248	RP11-11A18	8	112411375	112578513
1472	RP11-252H14	8	113347493	113493059
801	RP11-2K18	8	114678909	114833866
3307	RP11-536K17	8	116298374	116402783
654	RP11-67N21	8	117215664	117386305
555	RP11-494N20	8	117491790	117656325
2803	RP11-72M5	8	118716882	118879758
2979	RP11-115M9	8	121662298	121812211
3957	RP11-16G11	8	121711836	121794574
2677	CTB49g22	8	0	0
3657	RP11-96B2	8	122457247	122616577
3871	RP11-174I12	8	123469557	123637013
1369	RP11-532M24	8	124552031	124759098
2723	RP11-495D4	8	125517762	125717427
3127	RP11-28I2	8	126482187	126682884
312	RP11-382A18	8	127232241	127409000
3044	RP1-80K22	8	127654210	127803342
258	RP11-3O20	8	129299031	129376897
1595	RP11-3O20	8	129299031	129376897
3414	RP11-17E16	8	129481018	129496638
2942	RP11-4C17	8	131393095	131556703
2799	RP11-71N3	8	132075342	132236605
886	RP6-98A24	8	133044069	133173617
2441	RP11-127J8	8	133790183	133966054
330	RP11-343P9	8	135388930	135571996
1703	RP11-172M18	8	138225936	138371840
1912	RP11-526P7	8	139203994	139362259
1295	RP11-65A5	8	140352132	140472537
315	RP11-370K2	8	141540818	141711276
576	RP11-472K18	8	0	0
500	RP5-1118A7	8	143250659	143373744
2743	RP11-349C2	8	144386807	144583597
1387	GS-261-I1	8	0	0
4081	GS-489-D14	8	0	0
3551	RG-41-L13	9	0	0
1921	GS-43-N6	9	0	0
992	RP11-147I11	9	1001053	1111150
991	RP11-48M17	9	2146330	2306367
997	RP11-320E16	9	2593689	2668649
3595	RP11-509J21	9	3543196	3706642
3144	RP11-125K10	9	4829656	5001841
1435	RP11-509D8	9	5001742	5018809
2621	RP11-218I7	9	6003678	6072142
456	RP11-106A1	9	6609727	6669690
979	RP11-29B9	9	7914421	8066890
445	RP11-175E13	9	8408602	8500985
1439	RP11-527D15	9	9667591	9833759
447	RP11-19G1	9	10009831	10104473
2615	RP11-23D5	9	11237455	11313482
442	RP11-352F21	9	11399654	11598151
3162	RP11-446F13	9	12291538	12356848
449	RP11-187K14	9	12882921	12962271
3142	RP11-413D24	9	13739564	13922973
462	RP11-408A13	9	14510604	14596758
3587	RP11-490C5	9	15308241	15409994
460	RP11-109M15	9	16181752	16335496
984	RP11-132E11	9	17005148	17148370
980	RP11-123J20	9	17944000	18023854
1431	RP11-503K16	9	18589962	18753124
3599	RP11-513M16	9	19320508	19433220
2607	RP11-15P13	9	20182504	20361134
3140	RP11-113D19	9	21006402	21168466
3156	RP11-149I2	9	21909260	22010414
443	RP11-11J1	9	22489497	22589722
3591	RP11-495L19	9	23471742	23567474
3147	RP11-33K8	9	24100708	24253455
3583	RP11-468C2	9	24947709	25079413
987	RP11-33G16	9	25700185	25863242
2599	RP11-5P15	9	26526498	26691796
459	RP11-27J8	9	27459443	27600269
451	RP11-20P5	9	28050169	28214459
3141	RP11-264J11	9	28680844	28765651
3151	RP11-48L13	9	29577032	29649071
532	RP11-630H9	9	30414963	30545680
516	RP11-402B2	9	31609162	31774900
1055	RP11-205M20	9	32462047	32617631
1071	RP11-326F20	9	33096355	33257754
3215	RP11-195F19	9	34644471	34830903
2687	RP11-112J3	9	35680120	35875498
511	RP11-8N6	9	36642476	36784308
2676	RP11-397D12	9	37273643	37465978
2671	RP11-3J10	9	37757918	37945189
527	RP11-113O24	9	38273092	38437299
3231	RP11-290L7	9	38993973	39187646
512	RP11-395E19	9	66908275	67037172
2675	RP11-15E1	9	64477117	64596837
2688	RP11-475I24	9	0	0
1067	RP11-268E1	9	41483838	41650012
3219	RP11-211N8	9	62479015	62620254
515	RP11-38P6	9	62053033	62139850
985	RP11-274B18	9	68513932	68683924
981	RP11-265B8	9	68951265	69122645
2620	RP11-109D9	9	69642831	69832107
988	RP11-141J10	9	70684048	70832880
4131	RP11-563H8	9	71470066	71620836
990	RP11-429L21	9	72476933	72596310
440	RP11-71A24	9	73003804	73172905
2622	RP11-401G5	9	73779599	73952364
441	RP11-174B4	9	74697626	74892915
3159	RP11-66O21	9	75594939	75703969
986	RP11-422N19	9	76306925	76409061
1427	RP11-490H9	9	77056992	77123960
3161	RP11-336N8	9	78125458	78291829
2605	RP11-174K23	9	78690338	78871816
446	RP11-362L2	9	79620417	79642094
450	RP11-384P5	9	80373819	80510786
999	RP11-66D1	9	81147004	81260034
3154	RP11-432M2	9	82226149	82341586
4123	RP11-541F16	9	82862899	82978270
3158	RP11-439A18	9	83486168	83570799
995	RP11-59M22	9	84375790	84532745
2601	RP11-172F7	9	85269853	85443876
3153	RP11-280P22	9	86136881	86186101
3149	RP11-276H19	9	86982651	87135942
3736	RP11-423O13	9	87078719	87253776
1189	RP11-40C6	9	87450866	87570676
1726	RP11-249H20	9	87568677	87641580
1717	RP11-65B23	9	87639826	87810065
2602	RP11-345K9	9	88107293	88179046
2609	RP11-176L21	9	88854464	88954974
2603	RP11-8B23	9	89916515	89954792
1967	RP11-555F9	9	90383798	90560219
998	RP11-440G5	9	91368607	91539504
2611	RP11-19J3	9	92479790	92647523
3143	RP11-30L4	9	93446463	93617307
3945	RP11-333I7	9	94573763	94749052
989	RP11-279I21	9	94691365	94813924
3899	RP11-435O5	9	95373209	95560852
3160	RP11-160D19	9	95645773	95646415
461	RP11-240L7	9	96218408	96388054
455	RP11-23J9	9	97278742	97444173
2619	RP11-23B15	9	97781717	97942512
452	RP11-92C4	9	98802414	98952343
1194	RP11-192E23	9	98952244	99087208
1725	RP11-96L7	9	99087209	99193340
4127	RP11-547C13	9	99429029	99572467
457	RP11-208F1	9	100294758	100335907
2608	RP11-80H12	9	100946798	101113845
1001	RP11-342F21	9	102428392	102588655
3157	RP11-318L4	9	103555254	103577151
871	RP11-185E13	9	103781737	103952259
983	RP11-31J20	9	104783291	104912898
993	RP11-287A8	9	105381895	105520646
1443	RP11-540H22	9	106406060	106593797
994	RP11-438P9	9	107515426	107715026
458	RP11-400A24	9	108442795	108626336
454	RP11-388N6	9	109416527	109425129
1423	RP11-470J20	9	110161220	110237687
2613	RP11-202G18	9	111113669	111290357
1971	RP11-570D4	9	111889171	111979480
2612	RP11-88M9	9	112750089	112847445
3603	RP11-534I8	9	113819649	114003950
444	RP11-78H18	9	114805270	114963986
3340	RP11-445L6	9	115137717	115320820
4166	RP11-445L6	9	115137717	115320820
4162	RP11-382H18	9	115318821	115362726
2002	RP11-404K23	9	115446621	115630742
3155	RP11-58C3	9	116164774	116279228
2600	RP11-67K19	9	116566298	116721763
2614	RP11-388N2	9	117452985	117492547
1002	RP11-451E16	9	118302756	118391675
3360	RP11-574M5	9	119137849	119229717
3139	RP11-28O4	9	119229618	119381983
2606	RP11-360A18	9	119934048	120039115
1000	RP11-165P4	9	121080618	121227646
3348	RP11-477J21	9	121227547	121336476
3150	RP11-429D3	9	121849537	122022598
3148	RP11-137O6	9	123042835	123056494
3146	RP11-417B4	9	123650014	123847068
2616	RP11-101K10	9	124325821	124488659
3145	RP11-269P11	9	125430011	125525407
2617	RP11-205K6	9	126507737	126551991
2610	RP11-373J8	9	127567577	127588687
1963	RP11-545E17	9	128699415	128866078
453	RP11-202H3	9	130094694	130130570
4154	RP11-57C19	9	130605158	130778620
1721	RP11-83J21	9	130776621	130953086
3152	RP11-143H20	9	131041694	131091863
439	RP11-5N16	9	132116800	132211911
1734	RP11-295G24	9	132756152	132955264
996	RP11-153P4	9	133676619	133795289
2618	RP11-399H11	9	135080503	135301775
448	RP11-83N9	9	136090126	136245043
982	RP11-417A4	9	137508911	137701700
1391	GS-135-I17	9	0	0
4085	GS-112-N13	9	0	0
1925	GS-306-F7	10	0	0
3555	GS-23-B11	10	0	0
2349	RP11-29A19	10	1170084	1338569
2691	RP11-118K6	10	3003346	3101743
2346	RP11-154P11	10	4294458	4384957
731	RP11-336A10	10	5595144	5762817
711	RP11-298K24	10	6228745	6297857
4020	RP4-542G16	10	7219174	7248318
1006	GS1-756B1	10	8153912	8264556
4016	RP1-249K20	10	9017749	9116116
2890	RP11-189M8	10	9982823	10040136
1728	RP11-566K1	10	10748818	10938065
1856	RP1-251M9	10	10901535	11012486
732	RP11-401F24	10	11723214	11929800
2638	RP11-730A19	10	12976473	13172675
187	RP11-275E20	10	14239736	14432314
2329	RP11-2K17	10	14899629	14994591
189	RP11-37P5	10	16012694	16114794
2332	RP11-337F21	10	16924936	17028123
181	RP11-16O1	10	17733719	17839523
2884	RP11-383B4	10	18513373	18637943
726	RP11-188P8	10	19734066	19830067
172	RP11-337N19	10	20280235	20399789
2874	RP11-165O3	10	21053294	21166329
170	RP11-108B14	10	22070417	22246993
2880	RP11-379L21	10	22794834	22988838
190	RP11-162E8	10	23867757	24012506
2342	RP11-129O7	10	24812025	24942671
715	RP11-307B23	10	25642761	25803632
178	RP11-128B16	10	26468377	26613042
2646	RP13-355A21	10	27606350	27812799
1005	RP11-478H13	10	28701161	28816416
171	RP11-207K8	10	29514198	29685997
2337	RP11-14C22	10	30596818	30769596
3165	RP11-472N13	10	31520395	31712218
1009	RP11-479G22	10	32845887	33041863
3173	RP11-505N10	10	33485517	33489516
3974	RP11-22G4	10	34142816	34310062
486	RP13-404M3	10	34317286	34421642
469	RP11-425A6	10	35509828	35675834
179	RP11-254A5	10	36643974	36815321
3170	CTB-164I22	10	37364741	37424678
3166	RP13-445N5	10	38272760	38483641
2338	RP11-124O11	10	42845408	43003742
2869	RP11-38B21	10	44049334	44208835
481	RP11-432I13	10	45173233	45341705
1017	RP11-534N5	10	45726886	45761406
191	RP11-292F22	10	46157934	46318429
1024	RP11-463P17	10	47257442	47461953
2333	RP11-13E1	10	48091231	48243490
1021	RP11-541M12	10	48352193	48559099
3177	RP11-532F4	10	50721751	50898570
713	RP11-47O13	10	51549987	51639668
1025	RP11-556E13	10	52482568	52671818
3185	RP11-548F5	10	53368258	53509190
2879	RP11-313B15	10	54166224	54369482
2641	RP11-430K23	10	55280058	55452424
2886	RP11-183D3	10	56124431	56239041
2876	RP11-371O16	10	57576181	57811897
721	RP11-79I23	10	58665584	58840907
2352	RP11-357A18	10	59383721	59546872
718	RP11-166B18	10	60472433	60639258
482	RP11-809M12	10	61436389	61566338
173	RP11-13A2	10	62390284	62525578
722	RP11-176H12	10	64280188	64469996
186	RP11-161L14	10	65381904	65518816
3174	RP11-210G22	10	65970281	66149515
2642	RP11-778O10	10	66147515	66215913
2637	RP11-428N21	10	66708860	66861006
2871	RP11-297N15	10	68011334	68171991
2883	RP11-314J18	10	68858439	69027806
712	RP11-367H5	10	70057459	70242335
2877	RP11-58O1	10	71216050	71338337
2891	RP11-326F3	10	72491748	72499434
2340	RP11-345K20	10	73388873	73465557
1013	RP11-506B4	10	74295703	74466536
728	RP11-399K21	10	75265160	75452800
727	RP11-325D15	10	76451377	76580619
1010	RP11-328K22	10	77257421	77353632
2630	RP11-619F23	10	77351633	77404171
725	RP11-90J7	10	78258187	78362781
2626	RP11-574P20	10	79150733	79194604
709	RP11-40F6	10	80166136	80246619
185	RP11-20E23	10	80729423	80898974
1860	RP4-684F13	10	81770228	81887457
729	RP11-95M17	10	82674777	82828024
2335	RP11-219F10	10	83854058	83958769
465	RP11-470J18	10	84571837	84640403
2334	RP11-113E21	10	85462801	85563243
2888	RP11-396M20	10	86305146	86472925
714	RP11-165M8	10	87782179	87847220
1723	RP11-380G5	10	87847221	88048757
478	RP11-765C10	10	88046757	88089774
2252	RP11-765c10	10	88046757	88089774
2875	RP11-304I5	10	88805211	88848666
3887	RP11-399O19	10	88846682	89033994
2885	RP11-80H5	10	89565527	89713922
177	RP11-15K3	10	90360830	90426888
2889	RP11-92H8	10	91177054	91384488
2344	RP11-348J12	10	93050379	93082515
2350	RP11-162K11	10	94092885	94136638
710	RP11-164I17	10	95472652	95568332
2339	RP11-248J23	10	95917441	96030652
2331	RP11-196N24	10	96669421	96775926
2345	RP11-19C6	10	97870549	98031783
2634	RP11-704L16	10	99191486	99314967
2351	RP11-287G8	10	99951967	100087898
2887	RP11-324L3	10	101145362	101235353
1730	RP11-264H19	10	101389266	101532343
3356	RP11-529I10	10	101530344	101636849
716	RP11-373N18	10	104116532	104171258
2878	RP11-165P9	10	105039913	105077771
466	RP11-596L14	10	105991782	106063006
470	RP11-699H2	10	106738042	106825080
3169	RP11-478K18	10	107541009	107678544
2870	RP11-163F15	10	108493687	108590783
2347	RP11-271I13	10	109747906	109789340
2872	RP11-364E8	10	110674101	110748624
720	RP11-381K7	10	111237592	111387189
2633	RP11-426E5	10	112110352	112307008
188	RP11-357H24	10	113124646	113308460
2629	RP11-411P18	10	114084207	114244627
2336	RP11-338L11	10	115024537	115221472
2330	RP11-96N16	10	116047363	116213481
169	RP11-5G18	10	117011208	117104316
2348	RP11-355F22	10	117745909	117875103
473	RP11-427L15	10	118670468	118736357
192	RP11-359E7	10	119796217	119828325
723	RP11-323P17	10	120717928	120876877
717	RP11-62L18	10	121464587	121638984
3353	RP11-45D20	10	121583876	121658980
2645	RP11-436O19	10	122408146	122519148
176	RP11-338O1	10	123308247	123509643
175	RP13-238F13	10	124328881	124511835
2983	RP11-115N19	10	124927395	125082029
182	RP11-151A10	10	125082029	125276459
2341	RP11-16P8	10	126502191	126590035
724	RP11-384P18	10	127110261	127278633
183	RP11-264E18	10	128244832	128406875
2882	RP11-168C9	10	129157446	129309626
2892	RP11-400F15	10	130235187	130282263
719	RP11-314D6	10	130762778	130947106
2873	RP11-45A17	10	131966074	132114964
174	RP11-122K13	10	133292488	133408798
1931	GS-261-B16	10	0	0
4089	GS-137-E24	10	0	0
1929	GS-908-H22	11	0	0
4098	GS-44-H18	11	0	0
3352	RP11-496I9	11	541284	645941
2941	RP11-2B17	11	1709387	1709907
333	RP11-295K3	11	1694856	1807342
904	RP3-416J11	11	2083555	2162519
1733	RP11-113A6	11	2283762	2452991
1798	RP11-19N21	11	2767814	2942382
3341	RP11-19N21	11	2767814	2942382
2440	RP11-120E20	11	3596089	3780195
4269	RP11-438N5	11	3876374	4027979
1343	RP11-309J20	11	4848614	4917872
3948	RP11-364G22	11	5775874	5949487
4199	RP11-89D4	11	7272076	7424239
300	RP11-379P15	11	8166511	8390252
1169	RP11-152H18	11	8656834	8817574
4171	RP11-243M7	11	9688192	9688899
3405	RP11-327O2	11	10311316	10475878
3692	RP11-206L19	11	11703470	11850228
3134	RP11-51B23	11	12390424	12565647
544	RP11-502G22	11	13941917	14100529
255	RP11-7O20	11	14852425	15019862
915	RP11-13J19	11	15800873	15962550
262	RP11-4B7	11	16648794	16795966
4149	CTC-1277H1	11	17534147	17630862
3688	RP11-206C1	11	18117083	18313148
556	RP11-504G3	11	18567379	18637383
2407	RP11-6K5	11	20228455	20388262
288	RP11-121C18	11	21588213	21768961
908	RP11-34N19	11	22413880	22552017
639	RP11-72C9	11	24384785	24573856
4198	RP11-108G3	11	25480710	25628609
2116	RP11-430L3	11	26223190	26424863
3522	RP11-541L7	11	27245687	27393134
572	RP11-466I1	11	29102200	29275065
3566	RP5-859D17	11	29461502	29502577
43	RP11-302O8	11	30584319	30765592
3570	RP5-874H1	11	30711016	30807082
1047	RP5-1083G3	11	31824885	31923299
2725	RP11-48O9	11	32914422	33059686
3579	RP1-85M6	11	32998850	33142978
1404	RP1-316D7	11	33522672	33617507
4231	RP11-202M19	11	34007370	34026191
2197	RP11-31I23	11	34957373	34958124
2513	RP4-607I7	11	35011908	35162441
892	RP1-136N16	11	35162341	35168294
1415	RP1-68D18	11	35168194	35351876
2740	RP11-472K20	11	35720447	35789062
2206	RP11-115P8	11	35679347	35832833
1523	RP11-194C13	11	36692172	36874405
1225	RP11-324K6	11	37695585	37801801
2541	RP11-277K23	11	38580319	38695773
3499	RP11-307P14	11	40206848	40401395
4225	RP11-220C23	11	40950549	41099095
3311	RP11-538D20	11	41857375	42039902
2038	RP11-108L12	11	42885926	43042831
103	RP11-70A24	11	44176212	44348041
3877	RP11-58K22	11	44443549	44635940
2952	RP11-12C11	11	44901039	45068035
3854	RP11-164L18	11	46238102	46404883
2181	RP11-465I24	11	47886212	48068986
1526	RP11-227P3	11	50097252	50162113
2134	RP11-227P3	11	50097252	50162113
2683	RP11-100E23	11	54525074	54680986
289	RP11-131J4	11	55315252	55483553
2959	RP11-10E21	11	55652620	55826954
1517	RP11-100N3	11	56714196	56873567
2947	RP11-9A4	11	57343217	57530629
3000	RP11-384C21	11	59377877	59558385
3411	RP11-21B14	11	59984835	60173088
4307	RP11-21B14	11	59984835	60173088
3489	RP11-286N22	11	61327813	61537384
3190	RP3-466A11	11	61870920	61871508
335	RP11-163K24	11	62746823	62747577
332	RP11-231P15	11	62705909	62879777
3744	RP11-424O11	11	64019709	64197128
2986	RP11-147G6	11	64319000	64483037
3013	RP11-399J13	11	65039935	65227869
2833	CTB-184C17	11	65102389	65194682
828	RP11-125K7	11	65792422	65954892
290	RP11-142G8	11	66352868	66511334
832	RP11-126P21	11	67317144	67348567
2726	RP11-138N3	11	67871567	68092023
766	RP11-569N5	11	68548275	68754541
3839	RP11-554A11	11	68985507	69177404
4160	RP11-804L21	11	0	0
3419	RP11-21D20	11	70712870	70867652
3612	RP11-598K3	11	70782934	70949116
1899	RP11-512I24	11	71207900	71377902
2584	RP11-31L22	11	72603962	72782076
2040	RP11-93M11	11	73121097	73164298
2136	RP11-28L18	11	74288273	74459929
3131	RP11-28L18	11	74288273	74459929
3874	RP11-167F22	11	74317372	74478853
4061	RP11-535A19	11	75789229	75876537
1748	RP11-25F7	11	76576332	76741658
1822	RP11-25F7	11	76576332	76741658
2580	RP11-30J7	11	76685755	76843681
1548	RP11-321B9	11	0	0
